lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410308,-122.059911,298.152527,284.366333,40.413380,3.653111,-46.397842,61.638837,37
37.410308,-122.059911,298.118652,284.332458,39.070156,4.401981,-47.387962,61.574942,37
37.410308,-122.059911,298.333191,284.546997,38.705326,4.135708,-46.706242,60.800324,37
37.410308,-122.059911,300.115234,286.329041,37.793270,5.117565,-46.397842,60.060640,37
37.410308,-122.059911,301.080902,287.294708,37.627430,5.650097,-46.690010,60.230425,37
37.410308,-122.059911,300.754700,286.968506,38.522907,5.283985,-46.917252,60.935732,37
37.410308,-122.059911,300.464783,286.678589,38.589245,5.017727,-46.722473,60.805402,37
37.410308,-122.059911,300.999847,287.213654,38.871159,5.566891,-46.738701,61.044766,37
37.410308,-122.059911,301.602875,287.816681,39.567661,5.600185,-46.608849,61.395005,37
37.410308,-122.059911,301.283112,287.496918,39.832981,5.267345,-46.673775,61.586139,37
37.410308,-122.059911,299.657043,285.870850,39.617405,5.383823,-46.462769,61.296926,37
37.410308,-122.059911,299.685669,285.899475,39.352070,5.117558,-46.462769,61.102894,37
37.410308,-122.059911,299.595825,285.809631,39.368656,5.134205,-46.738701,61.325014,37
37.410308,-122.059911,299.828125,286.041931,39.949062,5.117565,-46.462769,61.489072,37
37.410308,-122.059911,299.738647,285.952454,40.197811,4.701519,-46.056984,61.312430,37
37.410308,-122.059911,299.528198,285.742004,40.446568,4.551746,-45.910904,61.355149,37
37.410308,-122.059911,299.496704,285.710510,40.529484,4.135708,-46.121910,61.538392,37
37.410308,-122.059911,299.302643,285.516449,41.076717,3.752964,-46.430305,62.105996,37
37.410308,-122.059911,299.934204,286.148010,40.993801,4.035877,-46.511467,62.129676,37
37.410308,-122.059911,300.204163,286.417969,40.678730,4.085789,-46.300453,61.767181,37
37.410308,-122.059911,300.199738,286.413544,41.159634,4.169003,-46.479000,62.223737,37
37.410308,-122.059911,300.190948,286.404755,41.358631,3.836170,-46.251759,62.164924,37
37.410308,-122.059911,300.196381,286.410187,41.176228,3.852802,-46.138142,61.960099,37
37.410308,-122.059911,300.166656,286.380463,41.308887,3.553249,-46.105679,62.006317,37
37.410308,-122.059911,300.164795,286.378601,41.093304,3.769588,-46.251759,61.984632,37
37.410308,-122.059911,300.138489,286.352295,40.844555,3.220409,-45.943363,61.558438,37
37.410308,-122.059911,300.122681,286.336487,40.778233,3.320263,-46.462769,61.908620,43
37.410339,-122.059897,300.114990,286.328796,41.342052,3.453396,-46.300453,62.167702,43
37.410339,-122.059897,300.092773,286.306580,41.607380,2.954144,-46.495235,62.463653,43
37.410339,-122.059897,300.050018,286.263824,41.955631,2.870934,-46.284222,62.535961,43
37.410339,-122.059897,300.006012,286.219818,41.474712,3.320263,-45.748585,61.839380,43
37.410339,-122.059897,299.994507,286.208313,41.308887,3.686390,-45.943367,61.893510,43
37.410339,-122.059897,299.968628,286.182434,41.640545,3.519962,-46.170605,62.273990,43
37.410339,-122.059897,299.957184,286.170990,41.690296,3.569889,-46.284222,62.394343,43
37.410339,-122.059897,299.941467,286.155273,41.607380,3.653095,-46.138142,62.235418,43
37.410339,-122.059897,299.920441,286.134247,41.706882,3.519970,-46.397842,62.486911,43
37.410339,-122.059897,299.918610,286.132416,41.507877,3.985928,-46.170601,62.213470,43
37.410339,-122.059897,299.886108,286.099915,41.822964,3.203762,-45.764816,62.079327,43
37.410341,-122.060142,299.854462,286.068268,41.723461,3.836155,-45.634964,61.952508,43
37.410341,-122.060142,299.828552,286.042358,41.623966,3.436756,-45.537575,61.790263,43
37.410341,-122.060142,299.795441,286.009247,41.640545,3.453396,-45.391491,61.694800,43
37.410341,-122.060142,299.710022,285.923828,41.988796,3.103909,-45.505112,61.995229,43
37.410341,-122.060142,299.665436,285.879242,41.789799,3.836132,-45.667427,62.021102,43
37.410341,-122.060142,299.647491,285.861298,41.939037,3.719639,-45.683659,62.126606,43
37.410341,-122.060142,299.615784,285.829590,41.806377,3.919338,-45.359028,61.810807,43
37.410341,-122.060142,299.615509,285.829315,41.657131,4.202236,-45.440186,61.788234,43
37.410341,-122.060142,299.606445,285.820251,41.740047,3.819485,-45.423958,61.807410,43
37.410341,-122.060142,299.571777,285.785583,41.972202,3.453365,-45.618736,62.085913,43
37.410341,-122.060142,299.540833,285.754639,42.220943,3.470020,-45.927132,62.481602,43
37.410341,-122.060142,299.487183,285.700989,42.055119,3.037342,-45.342800,61.917913,43
37.410341,-122.060142,299.410736,285.624542,41.640545,3.087269,-45.683662,61.890736,43
37.410341,-122.060142,299.359009,285.572815,41.955624,3.037342,-45.602501,62.041018,43
37.410341,-122.060142,299.323456,285.537262,41.955624,3.802853,-45.277874,61.845145,43
37.410341,-122.060142,299.310028,285.523834,41.789791,4.002560,-45.472649,61.888358,43
37.410341,-122.060142,299.286499,285.500305,42.138035,3.752934,-45.294106,61.977855,43
37.410341,-122.060142,299.251709,285.465515,42.270695,3.919346,-45.261642,62.054727,43
37.410341,-122.060142,299.246094,285.459900,42.104862,4.451878,-45.326569,62.025289,43
37.410341,-122.060142,299.235138,285.448944,42.254116,4.002560,-45.342796,62.107970,43
37.410341,-122.060142,299.205261,285.419067,42.220951,4.069118,-45.407726,62.137171,43
37.410341,-122.060142,299.194580,285.408386,42.254124,4.435238,-45.310341,62.113680,43
37.410341,-122.060142,299.192505,285.406311,42.104862,4.418606,-45.261642,61.975477,43
37.410341,-122.060142,299.287384,285.501190,42.204380,4.252193,-45.651196,62.316310,43
37.410341,-122.060142,301.064880,287.278687,42.419964,4.568378,-45.570038,62.425570,43
37.410341,-122.060142,301.048920,287.262726,42.320461,4.401951,-45.018169,61.943799,43
37.410341,-122.060142,300.363098,286.576904,42.270710,3.852772,-45.164253,61.979566,43
37.410341,-122.060142,300.368073,286.581879,42.735035,4.252178,-45.099327,62.276107,43
37.410341,-122.060142,300.403778,286.617584,42.652119,4.768070,-45.342796,62.433220,43
37.410341,-122.060142,300.438477,286.652283,42.917431,4.801357,-45.342796,62.617315,43
37.410341,-122.060142,300.963379,287.177185,42.701862,4.851284,-45.066864,62.273640,43
37.410341,-122.060142,301.141693,287.355499,42.701847,4.718151,-45.391491,62.498769,43
37.410341,-122.060142,300.686707,286.900513,43.016926,4.468533,-44.953243,62.379626,43
37.410341,-122.060142,300.950378,287.164185,42.934017,4.551746,-45.131790,62.457399,43
37.410341,-122.060142,300.706696,286.920502,43.282253,4.435268,-44.855854,62.490581,43
37.410341,-122.060142,300.707825,286.921631,42.436520,4.485188,-44.612381,61.735238,43
37.410341,-122.060142,300.711609,286.925415,42.635517,4.485195,-45.066864,62.200696,43
37.410341,-122.060142,300.740723,286.954529,42.734997,4.751461,-44.904549,62.171334,43
37.410341,-122.060142,300.740051,286.953857,42.851086,4.368710,-44.693539,62.071036,38
37.410341,-122.060142,300.729858,286.943665,42.685261,4.335438,-44.855854,62.071533,38
37.410341,-122.060142,300.714325,286.928131,43.249088,4.468571,-45.115559,62.656727,38
37.410341,-122.060142,300.693939,286.907745,43.315426,4.535145,-44.596149,62.334663,38
37.410341,-122.060142,300.662567,286.876373,43.531002,4.917904,-44.547455,62.478874,38
37.410341,-122.060142,300.633972,286.847778,43.315418,4.834690,-44.303982,62.148552,38
37.410341,-122.060142,300.611115,286.824921,43.332005,4.851337,-44.807156,62.521031,38
37.410341,-122.060142,300.594849,286.808655,43.398342,4.818058,-44.709770,62.494746,38
37.410341,-122.060142,300.572571,286.786377,43.647083,4.634998,-44.693535,62.642343,38
37.410341,-122.060142,300.544434,286.758240,43.746578,4.834705,-45.083092,63.004941,38
37.410341,-122.060142,300.517181,286.730988,43.647076,4.501873,-44.920776,62.794986,38
37.410395,-122.060106,300.469177,286.682983,43.431492,4.551792,-44.255287,62.173497,38
37.410395,-122.060106,300.446136,286.659943,43.365170,4.784779,-44.352673,62.214079,38
37.410395,-122.060106,300.430481,286.644287,43.199337,4.651646,-44.709766,62.344075,38
37.410395,-122.060106,300.397858,286.611664,43.846073,4.668301,-44.498753,62.645113,38
37.410395,-122.060106,300.373871,286.587677,43.912411,4.568455,-44.790920,62.891948,38
37.410395,-122.060106,300.340698,286.554504,44.111408,4.302189,-44.693531,62.943124,38
37.410395,-122.060106,300.315063,286.528870,43.613911,4.268909,-44.563679,62.500546,38
37.410395,-122.060106,300.283478,286.497284,43.763157,4.385395,-44.352669,62.462827,38
37.410395,-122.060106,300.251709,286.465515,43.912403,4.202335,-44.823380,62.889539,38
37.410395,-122.060106,300.225891,286.439697,44.227482,4.451962,-44.677296,63.023415,38
37.410395,-122.060106,300.203735,286.417542,43.945568,4.268909,-44.303970,62.548208,38
37.410395,-122.060106,300.171631,286.385437,43.530994,4.318821,-44.807144,62.620123,38
37.410395,-122.060106,300.177856,286.391663,43.928989,4.818066,-45.001926,63.072524,38
37.410395,-122.060106,300.166931,286.380737,43.846073,4.435314,-44.790916,62.836107,38
37.410395,-122.060106,300.145050,286.358856,44.011906,4.169048,-44.596142,62.795260,38
37.410395,-122.060106,300.105408,286.319214,43.696835,3.919422,-44.969463,62.825376,38
37.410395,-122.060106,300.068573,286.282379,43.464664,3.952694,-44.969463,62.666207,38
37.410395,-122.060106,300.030426,286.244232,43.928989,4.019260,-44.612370,62.738936,38
37.410395,-122.060106,299.982300,286.196106,43.978741,3.802929,-44.953228,63.003052,38
37.410395,-122.060106,299.946777,286.160583,43.846073,3.902767,-44.466290,62.569646,38
37.410395,-122.060106,299.910828,286.124634,43.663670,4.152401,-44.579906,62.539000,38
37.410395,-122.060106,299.897034,286.110840,43.895824,4.252239,-44.547440,62.684921,38
37.410395,-122.060106,299.876953,286.090759,43.796329,4.152393,-44.255280,62.401047,38
37.410395,-122.060106,299.310059,285.523865,44.376743,4.601711,-44.368900,62.921144,38
37.410395,-122.060106,299.315216,285.529022,44.177738,4.468571,-44.206589,62.656709,38
37.410395,-122.060106,299.301239,285.515045,44.144573,4.268879,-44.239056,62.642324,38
37.410395,-122.060106,299.300293,285.514099,44.094822,4.818050,-44.612377,62.911296,38
37.410395,-122.060106,299.652496,285.866302,43.696835,4.651623,-44.320206,62.412591,38
37.410395,-122.060106,299.642426,285.856232,44.078251,4.501850,-44.303978,62.657811,38
37.410395,-122.060106,299.625641,285.839447,44.011913,4.535130,-44.596142,62.820632,38
37.410395,-122.060106,299.616669,285.830475,43.895840,4.518490,-44.709766,62.818984,38
37.410395,-122.060106,299.602173,285.815979,44.111423,4.535130,-44.661072,62.936447,38
37.410395,-122.060106,299.600708,285.814514,44.360172,4.818035,-44.709766,63.166459,38
37.410395,-122.060106,299.592316,285.806122,44.824490,4.485203,-44.742229,63.491881,38
37.410395,-122.060106,299.583832,285.797638,44.343578,4.568409,-44.661072,63.101780,38
37.410395,-122.060106,299.567291,285.781097,44.443081,4.335430,-44.563683,63.086490,38
37.410395,-122.060106,299.536896,285.750702,44.194332,4.185658,-44.255283,62.683242,38
37.410395,-122.060106,299.519287,285.733093,44.194332,4.418629,-44.450058,62.836860,38
37.410395,-122.060106,299.500122,285.713928,44.525997,4.352062,-44.060505,62.791982,38
37.410395,-122.060106,299.480255,285.694061,44.343578,4.468563,-44.239048,62.796611,38
37.410395,-122.060106,299.479462,285.693268,43.962162,4.984455,-44.320206,62.624253,38
37.410395,-122.060106,299.495789,285.709595,44.111416,4.701542,-44.141663,62.581210,38
37.410395,-122.060106,299.490540,285.704346,44.326992,4.485203,-44.092968,62.683244,38
37.410395,-122.060106,299.487427,285.701233,44.061657,4.518490,-44.287746,62.635859,38
37.410395,-122.060106,299.479218,285.693024,44.111401,4.235577,-44.303978,62.662574,38
37.410395,-122.060106,299.485535,285.699341,43.481243,4.934528,-44.239056,62.225896,38
37.410395,-122.060106,299.527771,285.741577,43.829494,5.350559,-44.417599,62.630473,38
37.410395,-122.060106,299.562134,285.775940,44.210911,5.067654,-44.563683,62.977834,38
37.410395,-122.060106,299.590851,285.804657,44.376743,5.200787,-44.174129,62.830703,38
37.410395,-122.060106,299.604675,285.818481,44.277241,5.001087,-44.239056,62.789959,38
37.410441,-122.060104,299.623993,285.837799,43.928989,5.051006,-44.547451,62.767381,38
37.410441,-122.060104,300.035767,286.249573,44.177738,5.067654,-44.141666,62.656527,38
37.410441,-122.060104,299.726196,285.940002,44.459660,5.250706,-44.385139,63.041826,38
37.410441,-122.060104,299.745178,285.958984,44.409908,5.034374,-44.433834,63.023412,38
37.410441,-122.060104,299.748291,285.962097,44.144566,4.601704,-44.531223,62.872476,38
37.410441,-122.060104,299.739014,285.952820,43.945568,4.435291,-44.044281,62.376145,38
37.410441,-122.060104,299.731293,285.945099,44.144566,4.535145,-43.979362,62.477952,38
37.410441,-122.060104,299.728424,285.942230,44.443058,4.768124,-44.401382,63.003200,38
37.410441,-122.060104,299.744049,285.957855,43.779743,5.100941,-44.303997,62.494237,38
37.410441,-122.060104,299.755493,285.969299,43.895824,4.751476,-44.222839,62.490635,38
37.410441,-122.060104,299.742889,285.956696,44.244076,4.668270,-44.206608,62.718061,38
37.410441,-122.060104,299.741547,285.955353,44.094822,5.284008,-43.963135,62.490249,38
37.410441,-122.060104,299.489746,285.703552,44.144581,5.100948,-44.206608,62.681639,38
37.410441,-122.060104,300.097260,286.311066,43.846088,5.267361,-44.433849,62.646560,38
37.410441,-122.060104,299.399506,285.613312,44.045086,4.768101,-44.076752,62.493715,38
37.410441,-122.060104,299.232086,285.445892,43.713421,4.934513,-43.979366,62.204479,38
37.410441,-122.060104,299.245728,285.459534,44.277256,4.568394,-43.849510,62.482999,38
37.410441,-122.060104,299.248474,285.462280,44.724995,5.184139,-44.125446,63.041696,38
37.410441,-122.060104,299.274475,285.488281,44.376751,4.901241,-44.076756,62.738175,38
37.410441,-122.060104,299.268463,285.482269,44.194340,4.485195,-43.963135,62.498111,38
37.410441,-122.060104,299.271606,285.485413,44.327000,4.751461,-44.157909,62.748548,38
37.410441,-122.060104,299.302307,285.516113,44.476246,5.167507,-44.823402,63.355955,38
37.410441,-122.060104,299.335083,285.548889,44.393337,4.884594,-44.320225,62.919869,38
37.410441,-122.060104,299.348083,285.561890,44.393330,4.917881,-44.222839,62.853900,38
37.410441,-122.060104,299.356689,285.570496,44.575748,4.801380,-44.239075,62.985287,38
37.410441,-122.060104,299.352203,285.566010,44.376751,4.601673,-44.011833,62.669872,38
37.410441,-122.060104,299.337860,285.551666,44.841076,4.734798,-44.304001,63.213803,38
37.410441,-122.060104,299.344940,285.558746,44.642086,4.934505,-44.206615,63.019759,38
37.410441,-122.060104,299.346100,285.559906,44.940578,4.901211,-44.271538,63.274375,38
37.410441,-122.060104,299.342041,285.555847,44.990330,4.451893,-44.028069,63.106418,38
37.410441,-122.060104,299.334290,285.548096,44.774754,4.701511,-44.239075,63.118765,38
37.410441,-122.060104,299.352417,285.566223,44.244091,4.701519,-44.303997,62.789235,38
37.410441,-122.060104,299.365784,285.579590,44.177761,4.634945,-44.271530,62.714637,38
37.410441,-122.060104,299.349731,285.563538,44.990330,4.318760,-44.417614,63.369598,38
37.410441,-122.060104,299.338074,285.551880,44.807919,4.435238,-44.109215,63.032085,38
37.410441,-122.060104,299.346619,285.560425,44.293835,4.651577,-44.287766,62.809133,38
37.410441,-122.060104,299.353271,285.567078,44.409916,4.468525,-44.174145,62.797798,38
37.410441,-122.060104,299.351471,285.565277,44.774754,4.601658,-44.239075,63.111406,38
37.410441,-122.060104,299.352814,285.566620,44.376743,4.468533,-43.946903,62.614642,38
37.410441,-122.060104,299.359192,285.572998,44.658665,4.784725,-43.963135,62.849401,38
37.410441,-122.060104,299.379242,285.593048,44.111416,4.801357,-44.271530,62.680447,38
37.410441,-122.060104,299.428619,285.642426,44.675251,5.300602,-44.693550,63.415202,38
37.410441,-122.060104,299.448761,285.662567,44.559170,4.618290,-44.514999,63.154045,38
37.410441,-122.060104,299.449280,285.663086,44.575748,4.634937,-44.498772,63.155528,38
37.410441,-122.060104,299.474884,285.688690,44.045086,4.901203,-44.044285,62.481120,38
37.410441,-122.060104,299.468689,285.682495,44.542576,4.501797,-44.336449,63.008158,38
37.410441,-122.060104,299.459137,285.672943,44.658657,4.651585,-44.352676,63.112541,38
37.410441,-122.060104,299.450043,285.663849,44.807903,4.734791,-44.141666,63.076566,38
37.410441,-122.060104,299.449432,285.663239,44.758152,4.951138,-44.612377,63.388249,38
37.410441,-122.060104,299.466217,285.680023,44.841061,4.967777,-44.401371,63.299931,38
37.410441,-122.060104,299.469025,285.682831,44.658649,4.917858,-44.255283,63.064335,38
37.410441,-122.060104,299.483704,285.697510,44.227497,5.117550,-44.482525,62.936125,38
37.410441,-122.060104,300.701599,286.915405,44.078251,5.400463,-45.018162,63.235212,38
37.410441,-122.060104,300.693817,286.907623,44.061665,4.951138,-44.287750,62.668564,38
37.410441,-122.060104,300.670685,286.884491,43.630505,4.451893,-44.612377,62.559607,38
37.410441,-122.060104,300.626465,286.840271,43.630505,4.451893,-44.190353,62.259358,38
37.410441,-122.060104,300.601776,286.815582,43.746593,5.200771,-44.206589,62.410215,38
37.410441,-122.060104,300.602570,286.816376,43.580761,5.400463,-44.076744,62.219025,38
37.410441,-122.060104,301.248505,287.462311,43.481266,5.566883,-44.596149,62.533409,38
37.410441,-122.060104,300.366333,286.580139,43.895847,5.184116,-44.969475,63.055326,38
37.410441,-122.060104,300.347595,286.561401,43.564182,5.583530,-44.872086,62.789472,38
37.410441,-122.060104,300.324890,286.538696,44.061680,4.784725,-44.904549,63.093135,38
37.410441,-122.060104,299.668762,285.882568,43.531025,4.651600,-44.677307,62.551173,38
37.410441,-122.060104,299.710480,285.924286,42.867710,4.851307,-44.969475,62.317168,38
37.410441,-122.060104,299.696899,285.910706,43.315449,4.535122,-44.920780,62.567339,38
37.410441,-122.060104,299.540314,285.754120,43.663692,4.019222,-44.904549,62.762176,38
37.410441,-122.060104,300.692688,286.906494,42.983784,5.134205,-44.855854,62.337897,38
37.410441,-122.060104,301.654449,287.868256,41.988804,5.866444,-44.596153,61.532851,38
37.410441,-122.060104,302.176727,288.390533,41.856144,6.232555,-44.628616,61.501991,38
37.410441,-122.060104,301.697754,287.911560,42.005390,5.184132,-45.131794,61.872505,38
37.410441,-122.060104,301.740936,287.954742,41.905888,5.317257,-45.261642,61.911170,38
37.410441,-122.060104,302.583679,288.797485,41.441563,5.483677,-44.969475,61.398107,38
37.410441,-122.060104,302.598236,288.812042,41.292316,5.766582,-44.920784,61.287729,38
37.410441,-122.060104,302.743958,288.957764,41.507893,5.450405,-45.423958,61.773360,38
37.410441,-122.060104,302.121429,288.335236,41.657139,5.134205,-45.472652,61.882464,38
37.410441,-122.060104,301.978149,288.191956,41.590809,5.001064,-45.537579,61.874689,38
37.410441,-122.060104,302.307526,288.521332,40.910908,4.851292,-45.488884,61.371622,38
37.410441,-122.060104,302.715149,288.928955,40.827999,3.869442,-45.959595,61.596935,38
37.410441,-122.060104,303.539276,289.753082,41.574238,3.153866,-45.845974,61.969488,38
37.410441,-122.060104,304.132538,290.346344,41.292332,2.804394,-46.414074,62.186715,38
37.410441,-122.060104,303.684937,289.898743,40.993832,2.538136,-46.316689,61.904539,38
37.410441,-122.060104,303.273041,289.486847,40.562679,3.004101,-47.030872,62.179245,38
37.410441,-122.060104,302.567993,288.781799,40.380283,2.821045,-46.722473,61.818404,38
37.410441,-122.060104,302.562347,288.776154,41.126522,3.137234,-46.706245,62.311367,38
37.410441,-122.060104,302.541687,288.755493,41.010441,3.020733,-46.430309,62.022211,38
37.410441,-122.060104,302.513184,288.726990,41.027020,3.237072,-45.992058,61.716808,38
37.410441,-122.060104,302.478790,288.692596,41.043598,3.286999,-46.138142,61.839384,38
37.410441,-122.060104,302.510162,288.723969,40.479778,3.519985,-46.592621,61.821316,38
37.410441,-122.060104,302.567047,288.780853,40.496372,3.503345,-46.446541,61.721234,38
37.410441,-122.060104,302.581604,288.795410,40.479786,3.486706,-46.008289,61.380232,37
37.410441,-122.060104,302.592377,288.806183,40.745113,3.320286,-46.625084,62.008766,37
37.410441,-122.060104,302.599243,288.813049,40.629040,4.102444,-46.251762,61.699064,37
37.410441,-122.060104,302.624268,288.838074,40.778286,3.819546,-46.397842,61.888750,37
37.410441,-122.060104,302.611725,288.825531,40.944111,3.453419,-46.300457,61.903785,37
37.410441,-122.060104,302.589569,288.803375,40.629032,3.503345,-46.056984,61.516156,37
37.410441,-122.060104,302.579834,288.793640,40.977276,3.952663,-46.138142,61.834366,37
37.410441,-122.060104,302.569885,288.783691,41.043613,4.019230,-46.397846,62.076506,37
37.410441,-122.060104,302.581787,288.795593,40.927532,3.902737,-46.641315,62.174806,37
37.410441,-122.060104,302.565155,288.778961,41.192860,3.303646,-46.511467,62.218023,37
37.410441,-122.060104,302.549347,288.763153,40.828030,3.203793,-46.446541,61.923125,37
37.410441,-122.060104,302.528595,288.742401,41.292355,3.536633,-45.992058,61.909900,37
37.410441,-122.060104,302.518066,288.731873,41.076778,3.653126,-46.073215,61.833553,37
37.410441,-122.060104,302.508057,288.721863,40.910946,3.653126,-45.943367,61.626648,37
37.410441,-122.060104,302.479675,288.693481,41.060192,3.336933,-46.024521,61.768366,37
37.410441,-122.060104,302.474487,288.688293,41.043613,3.952671,-45.910900,61.709096,37
37.410441,-122.060104,302.464325,288.678131,41.342106,3.486706,-46.235527,62.121259,37
37.410441,-122.060104,302.437164,288.650970,41.574276,3.386868,-46.527699,62.487743,37
37.410441,-122.060104,302.394897,288.608704,41.706944,3.353588,-45.845974,62.069067,37
37.410441,-122.060104,302.368011,288.581818,41.474781,3.253735,-46.040749,62.052355,37
37.410441,-122.060104,302.311096,288.524902,41.308964,2.754498,-45.910900,61.820939,37
37.410441,-122.060104,302.255432,288.469238,41.590870,3.103970,-45.894669,62.014157,37
37.410441,-122.060104,302.214172,288.427979,41.806454,3.453457,-45.683662,62.021794,37
37.410441,-122.060104,302.172333,288.386139,41.375286,3.120632,-45.294106,61.426449,37
37.410441,-122.060104,302.135620,288.349426,41.375286,3.420162,-45.326569,61.466329,37
37.410441,-122.060104,302.127991,288.341797,41.905949,3.819561,-46.008289,62.349501,37
37.410441,-122.060104,302.120453,288.334259,42.237606,3.819561,-46.203068,62.716249,37
37.410441,-122.060104,302.105225,288.319031,42.154697,3.536655,-46.284225,62.703716,37
37.410441,-122.060104,302.065704,288.279510,41.624043,3.303661,-45.862209,62.022716,37
37.410441,-122.060104,302.033630,288.247437,41.557713,3.636494,-45.764816,61.924841,37
37.410441,-122.060104,302.024414,288.238220,41.624050,3.736355,-45.959595,62.119290,37
37.410441,-122.060104,302.018097,288.231903,41.955708,3.869480,-45.634968,62.111227,37
37.410441,-122.060104,302.011505,288.225311,41.673794,3.886127,-46.203068,62.342045,37
37.410441,-122.060104,302.018951,288.232758,41.856205,3.969326,-46.414078,62.625586,37
37.410441,-122.060104,301.996704,288.210510,42.022038,3.569935,-45.927135,62.353010,37
37.410441,-122.060104,301.975769,288.189575,42.154705,3.769627,-45.537579,62.168322,37
37.410441,-122.060104,301.950745,288.164551,41.740124,3.553288,-45.521347,61.863211,37
37.410441,-122.060104,301.927216,288.141022,41.491375,3.536648,-45.699894,61.826551,37
37.410441,-122.060104,301.891144,288.104950,41.955708,3.303661,-46.154373,62.461362,37
37.410441,-122.060104,301.850800,288.064606,41.690372,3.436802,-45.959595,62.146465,37
37.410441,-122.060104,301.809235,288.023041,41.690380,3.370243,-45.894669,62.094822,37
37.410441,-122.060104,301.783386,287.997192,41.507969,3.287029,-46.040752,62.076299,37
37.410441,-122.060104,301.769348,287.983154,41.458218,3.902767,-45.927132,61.994490,37
37.410441,-122.060104,301.771179,287.984985,41.640629,3.719715,-45.716125,61.949515,37
37.410441,-122.060104,301.740906,287.954712,41.690380,3.370235,-45.407726,61.735791,37
37.410441,-122.060104,301.714020,287.927826,41.491383,3.436794,-45.148026,61.414091,37
37.410441,-122.060104,301.700378,287.914185,41.408466,3.586567,-45.716125,61.785829,37
37.410441,-122.060104,301.675415,287.889221,41.723545,3.436794,-45.667431,61.953047,37
37.410441,-122.060104,301.659149,287.872955,41.740116,3.519993,-45.943367,62.172507,37
37.410441,-122.060104,301.646210,287.860016,41.590878,3.436794,-45.959595,62.079763,37
37.410441,-122.060104,301.629883,287.843689,42.138111,3.520000,-45.845978,62.368778,41
37.410441,-122.060104,301.606689,287.820496,42.005451,3.653133,-45.716125,62.191378,41
37.410441,-122.060104,301.609772,287.823578,41.806454,3.852833,-46.235531,62.452768,41
37.410441,-122.060104,301.587555,287.801361,41.557697,3.636494,-45.634968,61.828930,41
37.410441,-122.060104,301.589905,287.803711,41.640621,3.852833,-45.845974,62.053517,41
37.410441,-122.060104,301.579346,287.793152,42.138111,3.453434,-45.488884,62.103021,41
37.410441,-122.060104,301.562439,287.776245,42.104939,3.553280,-46.008289,62.467706,41
37.410441,-122.060104,301.557922,287.771729,42.104946,3.719700,-45.781048,62.310248,41
37.410441,-122.060104,301.552277,287.766083,42.104939,3.819546,-45.488884,62.101959,41
37.410441,-122.060104,301.553833,287.767639,41.375278,3.752979,-45.683662,61.749458,41
37.410441,-122.060104,301.558319,287.772125,41.458195,3.569920,-45.732353,61.830206,41
37.410441,-122.060104,301.550659,287.764465,41.590862,3.769627,-45.342800,61.643973,41
37.410441,-122.060104,301.548950,287.762756,42.187855,3.769627,-45.634968,62.262151,41
37.410441,-122.060104,301.532623,287.746429,42.237598,3.420162,-45.618736,62.263804,41
37.410441,-122.060104,301.514069,287.727875,41.955692,3.403515,-45.699890,62.131667,41
37.410441,-122.060104,301.499298,287.713104,41.905941,3.520016,-45.586273,62.021018,41
37.410441,-122.060104,301.477081,287.690887,41.806438,3.453449,-45.716125,62.045699,41
37.410441,-122.060104,301.464081,287.677887,41.972271,3.253750,-45.488884,61.979811,41
37.410441,-122.060104,301.829773,288.043579,41.823025,3.303661,-45.797279,62.108537,41
37.410441,-122.060104,301.708984,287.922791,41.823017,2.704563,-45.634968,61.959904,41
37.410441,-122.060104,301.459564,287.673370,41.823009,2.438297,-45.927132,62.164386,41
37.410441,-122.060104,301.669403,287.883209,41.872761,2.454948,-45.488880,61.875626,41
37.410441,-122.060104,301.659607,287.873413,41.408428,2.321812,-45.748589,61.749349,41
37.410441,-122.060104,301.670746,287.884552,41.607426,2.488232,-46.073215,62.129786,41
